imdb_id,keywords,release_year,budget_adj,revenue_adj,genres,production_companies,vote_average
tt0395169,rwanda|refugee|refugee camp|militia|murder,2004,20202794.5,43868925.19,Drama|History|War,Lions Gate Films|United Artists|Industrial Development Corporation of South Africa|Endgame Entertainment|Miracle Pictures,7.2
tt0365270,female nudity|sex|becoming an adult|luxury|investigation,2004,3232447.119,0,Crime|Drama|Mystery,Mandalay Pictures|TriStar Pictures|Destination Films|Magic Hour Pictures,5.4
tt0351977,casino|sheriff|home|violence|special forces,2004,64648942.39,66061856.57,Adventure|Drama|Action|Thriller,Metro-Goldwyn-Mayer (MGM)|Mandeville Films|WWE Studios|Hyde Park Entertainment|Burke/Samples/Foster Productions,6
tt0371823,mickey mouse|musketeer|donald duck|pegleg pete|minnie mouse,2004,0,0,Adventure|Animation|Comedy|Family,Walt Disney Pictures|DisneyToon Studios,6.3
tt0374102,diving|cataclysm|nightmare|panic|red sea,2004,150077.902,63111168.01,Drama|Thriller,Plunge Pictures LLC,5.3
tt0344510,paris|prostitute|loss of lover|amnesia|bodily disabled person,2004,54258933.79,0,War|Drama|Mystery|Romance,2003 Productions|Warner Bros. France|TF1 Films Production|Tapioca Films,6.9
tt0372588,paris|france|cairo|capitalism|loss of lover,2004,36942252.79,58769839.14,Music|Adventure|Animation|Action|Comedy,Paramount Pictures|Scott Rudin Productions,6.5
tt0334541,small town|miner|aggression by animal|graboids|man eaten by monster,2004,5772226.999,0,Action|Comedy|Horror|Western,Stampede Entertainment,5.5
tt0424279,holiday|woman director,2004,0,0,Animation|Family,Walt Disney Pictures|DisneyToon Studios,7.2
tt0363282,music video|geek|vacation|university|teen comedy,2004,0,0,Comedy,Warner Bros. Pictures|DiNovi Pictures|Dualstar Entertainment Group,5.4
tt0314063,bed|skeleton|science fiction|white woman,2004,28475330.89,0,Drama|Action|Science Fiction,Sofica Valor 6|RF2K Productions|TF1 Films Production|Medusa Film|TPS Star,6.1
tt0349047,taxi driver|space marine|time travel,2004,0,0,Comedy|Science Fiction,herbX film GmbH,6.3
tt0375063,california|golf|oscar award|wine|stag night,2004,18471126.4,126414430,Comedy|Drama|Romance,Fox Searchlight Pictures|Michael London Productions|Sideways Productions Inc.,6.6
tt0364751,death of a friend|treasure hunt,2004,21934462.6,80385323.86,Action|Adventure|Comedy|Thriller,Paramount Pictures|De Line Pictures,5.2
tt0335438,informant|jumping from a rooftop|surveillance footage,2004,69266723.99,196565975.2,Comedy|Crime,Weed Road Pictures|Warner Bros.|Dimension Films|Red Hour Films|AR-TL,5.5
tt0366450,fairy|wish fulfillment,2004,0,0,Adventure|Fantasy|Drama|Science Fiction|Family,Capitol Films|Endgame Entertainment|Sandfairy,5.4
tt0361467,rock star|spotlight|high school|party|rival,2004,17316681,33861116.52,Music|Comedy|Family|Romance,Walt Disney Pictures,5.1
tt0368447,forest,2004,69266723.99,296343271.1,Drama|Mystery|Thriller,Scott Rudin Productions|Touchstone Pictures|Blinding Edge Pictures,6
tt0327247,hitman,2004,46177815.99,30195421.05,Comedy|Thriller|Crime,Cheyenne Enterprises|Franchise Pictures|MHF Zweite Academy Film|Eclipse Catering|Nine Yards Two Productions,5.5
tt0335345,christianity|jewry|roman empire|jesus christ|suffering,2004,34633361.99,706404470.6,Drama,Icon Productions,6.8
tt0366174,snake|expedition|traitor|research|orchid,2004,23088908,81957424.52,Adventure|Action|Horror|Science Fiction|Thriller,Screen Gems|Middle Fork Productions,5
tt0350258,black people|soul|country music|loss of brother|1970s,2004,46177815.99,143995745.6,Drama,Universal Pictures,7
tt0338096,dance|reicher amerikaner|cuban revolution|little boy|falling in love,2004,28861135,31960839.36,Drama|Romance,Miramax Films|Lions Gate Films|Artisan Entertainment|Lawrence Bender Productions|Havana Nights LLC,5.8
tt0348529,gay|sex|gay scene|women's sexual identity|nightclub,2004,0,0,Drama,Canal Plus|CB Films|Centre National de la Cinématographie|Flach Films|TLA Releasing,4.8
tt0337876,loss of husband|reincarnation|friends|little boy|independent film,2004,23088908,0,Drama|Mystery|Thriller,Fine Line Features|New Line Cinema|Lou Yi Inc.|Academy Films|March Entertainment,5.8
tt0360201,tennis|new love|tennis player|australia|wimbledon,2004,35787807.39,47923345.52,Comedy|Romance,Universal Pictures,5.7
tt0364045,underdog|strangeness|special capabilities|undercover agent|investigation,2004,51950042.99,75582151.03,Action|Drama|Mystery|Thriller,Village Roadshow Pictures|Atmosphere Entertainment MM|Warner Bros.,6
tt0314498,secret|test|school|student|hacking,2004,0,0,Comedy|Crime,Paramount Pictures,5.5
tt0355987,vampire|priest|hospital,2004,0,0,Horror|Drama|Mystery|Thriller,Warner Bros. Television,5
tt0293508,dancing|obsession|auction|wheelchair|rose,2004,80811177.99,178533696.2,Thriller|Drama|Romance,Odyssey Entertainment|Warner Bros.|Scion Films|Really Useful Films,6.8
tt0377713,riddle|mathematics|murder|violence|parallel universe,2004,952417.4548,0,Mystery|Science Fiction|Thriller,Mad Circus Films|Lions Gate Entertainments|Mr. X,5.6
tt0333766,individual|new jersey|paraplegic|loss of mother|expensive restaurant,2004,2886113.5,30918036.92,Comedy|Drama|Romance,Fox Searchlight Pictures|Double Feature Films|Jersey Films|Camelot Pictures|Large's Ark Productions,7.1
tt0374900,underdog|brother brother relationship|idaho|high school|chat,2004,461778.1599,53240824.93,Comedy,Access Films|Napoleon Pictures Limited|Carnival Films,6.6
tt0361620,u.s. president|undercover|college|daughter|romantic comedy,2004,34633361.99,0,Comedy|Drama|Family|Romance,Regency Enterprises|Epsilon Motion Pictures|Davis Entertainment|Spirit Dance Entertainment|New Regency Pictures,5.2
tt0204313,secret|obsession|exorcism|remake|priest,2004,92355631.98,90047417.69,Horror|Mystery|Thriller,Morgan Creek Productions|Dominion Productions,4.6
tt0324554,love of one's life|leave|look-alike|intrigue,2004,34633361.99,15009241.34,Drama|Mystery|Romance|Thriller,Lakeshore Entertainment|Metro-Goldwyn-Mayer (MGM)|Mel's Cite du Cinema,6.6
tt0362270,ocean|film making|loss of mother|cynic|red cap,2004,57722269.99,40184400.72,Adventure|Comedy|Drama,Touchstone Pictures,7
tt0327437,paris|london|new york|jules verne|san francisco,2004,126988994,83326593.3,Action|Adventure|Comedy,Studio Babelsberg|Walden Media|Babelsberg Film|Mostow/Lieberman Productions|80 Days Productions,5.6
tt0337579,blaxploitation,2004,20780017.2,75120237.8,Comedy|Drama,Metro-Goldwyn-Mayer (MGM),5.7
tt0276830,indian territory|indian|marshal|magic|outlaw,2004,61185606.19,0,Western,Ultra Films|La Petite Reine|TF1 Films Production|TPS Star|A.J.O.Z. Films,4.8
tt0337697,secret identity|wisconsin|prince|college|modesty,2004,0,0,Comedy|Romance,Paramount Pictures|Lions Gate Films|Epsilon Motion Pictures|Stillking Films|Sobini Films,5.8
tt0368668,indian territory|saloon|robber|bank robber|cutting the cord,2004,0,0,Comedy|Western,Union Générale Cinématographique (UGC),4
tt0397501,riddle|treasure|russian|treasure hunt|treasure map,2004,0,0,Action|Adventure,Larry Levinson Productions|Hallmark Entertainment|Enigma Pictures,5
tt0339147,car crash|serial killer|series of murders,2004,0,428756.4037,Action|Crime|Thriller,New Line Cinema|Cornice Entertainment|Millennium Films,5.6
tt0406310,london|mr. hayd|helsing|mision,2004,0,0,Action|Animation|Fantasy|Horror,Universal Pictures,5.9
tt0356618,loss of son|motel|airplane|delusion|grief,2004,48486706.79,135734652.1,Crime|Drama|Horror|Mystery|Science Fiction,Revolution Studios|Jinks/Cohen Company|Visual Arts Entertainment,5.4
tt0252028,holiday,2004,51950042.99,17078431.17,Comedy|Romance,DreamWorks SKG|LivePlanet|Tall Trees Productions,5
tt0375920,london|sex|dying and death|poet|theatre milieu,2004,0,0,Drama|Romance,First Choice Films|Isle of Man Film,5.7
tt0332136,loss of lover|love|blood|heavy rain|blood on face,2004,0,0,Fantasy|Drama|Romance,Intermedia Films|Tapestry Films|Box Film|Outlaw Productions (I)|Love Spell Entertainment,6.3
tt0385267,midlife crisis|daughter|bad boss,2004,0,0,Comedy|Drama|Romance,Depth of Field,5.8
tt0383694,england|mother role|women's prison|police|neighbor,2004,12698899.4,0,Crime|Drama,Ingenious Film Partners|Les Films Alain Sarde|UK Film Council|Inside Track 1|Thin Man Films,6.1
tt0412915,tv movie,2004,0,0,Thriller|Adventure|Action|Comedy|Drama,Electric Entertainment|Turner Network Television (TNT)|ApolloProScreen Filmproduktion,5.9
tt0377062,robbery|water|gobi desert|disaster|plane crash,2004,51950042.99,24253951.2,Action|Adventure|Drama|Thriller,Twentieth Century Fox Film Corporation|Davis Entertainment|Aldrich Group|Optional Pictures,5.4
tt0363473,musical|perfectionist|rowboat|courtship,2004,26552244.2,0,Drama|Music,Lionsgate,6.2
tt0335121,schizophrenia|clone|loss of son|nightmare|doctor,2004,28861135,34765530.98,Drama|Horror|Science Fiction|Thriller,Lions Gate Films|2929 Productions|Artists Production Group (APG)|Blue Productions,4.7
tt0390022,sex|american football|based on novel|texas|career,2004,34633361.99,70716616.21,Drama,Universal Studios|Imagine Entertainment|Friday Night Lights LLC|MDBF Filmgesellschaft mbH & Company KG,7.2
tt0335245,church choir|hiding place|garbage|duringcreditsstinger,2004,0,0,Comedy|Crime|Thriller,Mike Zoss Productions|The Jacobson Company|Touchstone Pictures,5.8
tt0378947,married couple|friends|falling in love|celebration,2004,0,23187988.27,Comedy|Drama|Romance,Fox Searchlight Pictures|Gravier Productions,5.8
tt0350028,new york|pastor|world of fasion|loss of parents|mannequin,2004,57722269.99,57397421.75,Drama|Comedy|Romance,Touchstone Pictures|Beacon Pictures|Mandeville Films,5.9
tt0379889,venice|shakespeare|jew|ship|salesperson,2004,0,0,Drama|Romance,Movision,6.3
tt0379306,italy|based on play|gossip|1930s|affair,2004,0,0,Comedy|Drama|Romance,Beyond Films,5.9
tt0338325,independent film,2004,23088908,19170446.71,Action|Drama|Thriller,20th Century Fox,5.9
tt0395571,biography|stephen hawking,2004,0,0,TV Movie|Drama,British Broadcasting Corporation (BBC),6.5
tt0323033,irland|rock star|court case|rival|falling in love,2004,0,0,Action|Comedy|Romance|Thriller,New Line Cinema|Irish Dreamtime|Deep River Productions|Initial Entertainment Group (IEG),5.6
tt0361696,music|life's dream|aspiring singer|singer|teenager,2004,17316681,17163733.14,Music|Drama|Romance,New Line Cinema|FilmEngine|Brookwell-McNamara Entertainment|ChickFlick Productions,5.9
tt0387541,jealousy|blacksmith|treasure|new love|sword,2004,26552244.2,0,Action,FilmFernsehFonds Bayern|VIP 3 Medienfonds|Sat.1|Tandem Communications|VIP 2 Medienfonds,6.2
tt0241025,london|british empire|lover|advancement|aristocrat,2004,26552244.2,18614105.61,Drama|Romance,Alliance Films|Focus Features,5.5
tt0362269,free love|sex|sexuality|indiana|professor,2004,0,0,Drama,Fox Searchlight Pictures|American Zoetrope|Myriad Pictures|Qwerty Films|N1 European Film Produktions GmbH & Co. KG,6.3
tt0338512,brother brother relationship|loss of brother|cambodia|chase|tiger,2004,86006182.29,71774237.12,Adventure|Drama|Family,Pathé Renn Productions|TF1 Films Production|Canal+|Pathe|Two Brothers Productions,6.8
tt0364961,suicide|disillusion|brother brother relationship|corruption|robbery,2004,0,4084382.801,Drama|History|Thriller,Monsoon Pictures|Open City Films|Anhelo Productions|Appian Way,6.1
tt0391891,female nudity|sex|manipulation|sequel|teenager,2004,0,0,Drama|Thriller|Romance,Columbia TriStar|Original Film|Newmarket Capital Group,4.3
tt0385017,brother brother relationship|soulmates|home|return|ex-girlfriend,2004,0,0,Drama|Thriller,IFMD Ltd.|Little Bird Productions,7.1
tt0331952,dancing|adultery|detective|dancer|handcuffs,2004,0,14454578.81,Drama|Mystery|Thriller,Fox Searchlight Pictures|Wildwood Enterprises|Thousand Words|Mediastream Dritte Film GmbH & Co. Beteiligungs KG,5.6
tt0329691,ex-girlfriend|drug dealer|gang|motorcyclist,2004,46177815.99,53735043.01,Action,Village Roadshow Pictures|Original Film|Warner Bros.,4.8
tt0349825,olympic games|sport|hockey|milwaukee wisconsin|st. paul minnesota,2004,32324471.19,74399051.14,Drama|History,Walt Disney,6.8
tt0297284,fbi|island|serial killer|series of murders,2004,31170025.79,24415168.35,Mystery|Thriller|Crime,Avenue Pictures Productions|Weed Road Pictures|Intermedia Films|Egmond Film & Television|Dimension Films,6.3
tt0374584,prison|medicine|experiment|death penalty|experiment with human beings,2004,7850228.719,0,Action|Thriller,Millennium Films|Arc Productions|Emmett/Furla Films,6.1
tt0370986,child abuse|amnesia|trainer|hustler|homosexuality,2004,0,1760489.984,Drama,TLA Releasing|Desperate Pictures|Fortissimo Films|Antidote Films,7.1
tt0352520,cheating|film director|conflict|family|spectacle,2004,0,0,Drama|Comedy|Romance,BBC Films|Labrador Films|HBO Films|Company Pictures|The De Mann Entertainment Company,6.7
tt0455565,fire|baby|hero|transformation|classical music,2004,0,0,Adventure|Animation|Family,Walt Disney Pictures|Pixar Animation Studios,7.3
tt0367085,black people|hip-hop|nightclub|airplane|chaos,2004,18471126.4,17111589.15,Comedy,Metro-Goldwyn-Mayer (MGM),4.8
tt0398883,italy|switzerland|loneliness|mafia,2004,0,0,Drama,Indigo Film|Fandango|Medusa Film,7.3
tt0363276,medicine|spirit|psychiatry,2004,0,0,Horror|Thriller,Lakeshore Entertainment|Media Pro Pictures|Redbus Pictures|Lakeshore International|Madhouse Productions,5.8
tt0331953,island|machete|beautiful woman|serial killer|murder hunt,2004,9812785.898,5774137.606,Comedy|Horror,Fox Searchlight Pictures|Broken Lizard Industries|Coconut Pete Productions,5.1
tt0386504,business man|daughter|cayman islands|tax evasion,2004,0,0,Drama|Crime,Yari Film Group,4.5
tt0360139,venice|berlin|u.s. president|undercover|prague,2004,26552244.2,13.8533448,Comedy|Romance,Alcon Entertainment|ETIC Films|C.R.G. International|Trademark Films|Micro Fusion 2003-2,6.2
tt0324127,serial killer,2004,31170025.79,15007790.2,Crime|Thriller,Paramount Pictures|Cruise/Wagner Productions|Lakeshore Entertainment|Intermedia Films,5.1
tt0315824,hotel|robbery|based on novel|judge|hawaii,2004,57722269.99,7860099.227,Comedy|Crime,Warner Bros. Pictures|Shangri-La Entertainment|Material|Taormina Productions,4.9
tt0377752,scotland|father-son relationship|single parent|loss of father|violent father,2004,0,0,Drama|Family,Scottish Screen|Pathé Pictures International|UK Film Council|Inside Track Productions|Sigma Films,6
tt0326856,jealousy|inventor|neighbor|best friend|milliionaire,2004,46177815.99,0,Comedy,Columbia Pictures|Castle Rock Entertainment|DreamWorks Pictures,4.9
tt0368774,prostitute|alcohol|rape|sex|fire,2004,85486.68186,203359.0205,Drama,Wild Bunch|Pretty Dangerous Films|Departure Entertainment|Departure Studios|Artist Film,5.6
tt0339412,baseball|sport,2004,34633361.99,25167258.36,Comedy|Drama,Touchstone Pictures,5.1
tt0345074,gay|drag queen|mistaken identity,2004,23088908,13092583.75,Comedy,Universal Pictures,6.8
tt0349169,best selling author,2004,0,0,Comedy|Romance,Screen Gems|Breakup Productions,6.1
tt0364343,star|microchip|dying and death|boss|filmteam,2004,0,632681.1025,Drama|Mystery|Science Fiction|Thriller,Lions Gate Films,5.4
tt0360009,secret agent|politics|dubai|illegal prostitution,2004,22223073.95,9365683.048,Mystery|Action|Drama|Thriller|Crime,Epsilon Motion Pictures|Franchise Pictures|Signature Pictures|Linson Entertainment|Art Linson Productions,6.2
tt0358349,london|cia|teenage hero|teen spy|cia agent,2004,30015580.4,33269956.2,Comedy,Splendid Pictures|Maverick Films|Metro-Goldwyn-Mayer (MGM)|Dylan Sellers Productions|Madacy Entertainment,5.3
tt0384833,hunter|biologist|animal horror,2004,0,0,Action|Horror|Comedy|Science Fiction|Thriller,Bayou Film Inc,3.9
tt0355954,suicide|ex-girlfriend|halloween|apoplectic stroke,2004,5772226.999,0,Drama|Horror|Thriller,Motion Picture Corporation of America (MPCA)|Riding the Bullet Production,4.2
tt0390521,experiment|health|junk food|food industry|fast food,2004,75038.95099,32988367.35,Documentary|Comedy|Drama,Kathbur Pictures,6.5
tt0359423,gay|aids|based on novel|gay kiss|gay scene,2004,7503895.099,1788183.974,Romance|Drama,Killer Films|Hart-Sharp Entertainment,6.4
tt0361841,plan,2004,40405588.99,25438010.44,Comedy|Romance|Drama,Revolution Studios|Blue Star Pictures,5.2
tt0312329,biography|sport,2004,45023370.59,7635825.119,Romance|Drama,Paramount Pictures|Cort/Madden Productions|ATR Films|MMP Erste Filmproduktions|Moviemakers Productions (MMP),4.8
tt0372884,gay|gay romance,2004,57722.26999,0,Comedy,Ariztical Entertainment,5.7
tt0369672,alcohol|new orleans|book|friendship|house,2004,0,2125634.137,Drama,Yari Film Group,6.7
tt0362590,bank|bad luck|engagement|revenge|independent film,2004,0,0,Action|Comedy,Yari Film Group,5.7
tt0423505,television|moderator|anchorman,2004,0,0,Comedy,DreamWorks SKG|Apatow Productions,5.6
tt0365125,male nudity|female nudity|dancer|orgy|group sex,2004,17316681,2209800.133,Comedy,Fine Line Features|Killer Films|John Wells Productions|This Is That Productions,5.5
tt0385705,london|cocaine|hooligan|eastend|soccer,2004,0,0,Drama,Vertigo Films,6.9
tt0349710,ledge|practical joke,2004,69266723.99,86054330.74,Drama|Action|Thriller,Casey Silver Productions|Beacon Communications|Touchstone Pictures|Beacon Pictures|Fantail Films Inc.,6
tt0246404,hostage|hostage drama|revenge|hiv|independent film,2004,0,0,Drama|Thriller,Nick Stagliano,5.6
tt0414078,holiday|witch|magic|halloween|sorcery,2004,0,0,Adventure|Comedy|Family|Fantasy|TV Movie,Reel FX Creative Studios|Disney Channel,5.4
tt0399877,alternate dimension|new age|parallel worlds|pseudoscience|theology,2004,0,11544454,Documentary,Lord of the Wind,5.9
tt0395947,return|reality|support|engine|fantastic,2004,0,0,Animation|Fantasy,Ambient Entertainment GmbH,5.2
tt0403703,monster|card game|fight|world supremacy|duel,2004,0,33675645.64,Adventure|Fantasy|Animation|Action|Comedy,Konami Corporation Ltd.|Toho Company|Shueisha|4Kids Entertainment,5.5
tt0352994,berlin|neo-nazi|israel|nazi background|chauffeur,2004,1616223.56,0,Drama,Lama Films|United King Films,6.4
tt0337917,bank robbery,2004,20780017.2,19282544.51,Family|Action|Adventure,Fox 2000 Pictures|Mad Chance|Nimbus Film Productions|Mediastream Dritte Film GmbH & Co. Beteiligungs KG|Splendid Productions,5.2
tt0330691,italian|police|serial killer,2004,3001558.04,1707473.233,Horror,Opera Film Produzione|Medusa Film,4.9
tt0407658,space marine|mercenary|danger of life|dystopia|riddick,2004,0,0,Action|Animation|Science Fiction|Thriller,Universal Pictures|Universal Home Video,5.7
tt0361127,ex-detainee|pedophilia|work|girlfriend|innere stimme,2004,0,5400963.131,Drama,Lee Daniels Entertainment|Dash Films,6.4
tt0347330,suspense,2004,0,0,Action|Drama|Crime,Eskwad|Canal+|CinéCinéma|Contre Prod,6.4
tt0377749,bank|haunted house|supernatural powers|supernatural,2004,1731668.1,0,Horror|Thriller|Western,Silver Nitrate Pictures|Dead Birds Films,5.8
tt0387736,adventure|farscape|tv mini-series,2004,103.900086,0,Action|Comedy|Romance|Science Fiction|Thriller,"Jim Henson Productions|Jim Henson Company, The",6.8
tt0348593,beach|infidelity|book|assistant|innocence,2004,0,0,Drama,Revere Pictures|Focus Features,5.6
tt0362526,con man|con artist,2004,0,0,Action|Comedy|Thriller,2929 Productions|Warner Bros.|Criminal Films Inc.,6.4
tt0367153,supernatural|psychopath|remake|murder|independent film,2004,0,0,Mystery|Horror|Thriller,Alpine Pictures|Scary Movies LLC|Toolbox Murders Inc.|Toolbox Films,5.1
tt0270846,baby|baseball|scientific study|computer|genius,2004,0,10516214.88,Family|Comedy,Crystal Sky Worldwide|Triumph Films,2.1
tt0378793,rape|trauma|high school|independent film|mute,2004,1154445.4,0,Drama,Showtime Networks,6.7
tt0377091,suicide|alcohol|secret|birthday|lake,2004,577222.6999,697219.2181,Crime|Drama,Whitewater Films,7.3
tt0380366,muslim|glasgow|tradition|immigration|love of one's life,2004,0,0,Drama|Romance,Scottish Screen|Cinéart|Bianca Film,6.1
tt0361309,adultery|loyalty|forbidden love|marriage|romance,2004,3463336.199,2352234.452,Drama|Romance,Front Street Productions|Renaissance Films|Warner Bros.,6.4
tt0419677,rage and hate|brother|revenge|punishment|home movie footage,2004,0,0,Drama|Thriller|Crime,EM Media|Big Arty Productions|Film4|Warp Films,7.3
tt0368730,monster|frankenstein,2004,0,0,Drama|Horror|Science Fiction|Mystery,Hallmark Entertainment|RTL2,5.8
tt0352277,musical|biography|hollywood|theater,2004,23088908,0,Drama|Music,Metro-Goldwyn-Mayer (MGM)|Winkler Films|Potboiler Productions,6.1
tt0367677,space marine|vampire|dracula|matter of life and death|vlad,2004,0,0,Horror|Science Fiction,Film Afrika Worldwide|ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)|Fiction Film & Television,2.3
tt0405832,stand-up|stand up comedy,2004,0,0,Comedy,Tenth Planet Productions|Home Box Office (HBO)|CR Enterprises,6.6
tt0375104,sport,2004,0,0,Drama,Dean River Productions|Bobby Jones Films LLC|LIFE(n)|McDongall Films,5.9
tt0381966,monster|subway|cellar|prosecution|insanity,2004,0,0,Horror|Thriller|Mystery,Filmstiftung NRW|Dan Films|UK Film Council|Zero Film GmbH,5.6
tt0330099,rape|ambulance|ex-girlfriend|memory|unsimulated sex,2004,11544454,0,Drama,Wild Bunch|Kinétique Inc.|Vincent Gallo Productions,5.5
tt0428441,film history|editing|old movie|film editor|woman director,2004,0,0,Documentary,British Broadcasting Corporation (BBC)|A.C.E.|NHK Enterprises|TCEP Inc.,7.4
tt0349416,family secrets|dysfunctional family|independent film|death in family|family conflict,2004,0,0,Comedy|Drama,Myriad Pictures|Artisan Entertainment|Eulogy Productions LLC|Ovation Entertainment,5.9
tt0386792,biography|surgery,2004,0,0,TV Movie|Drama,Nina Saxon Film Design|HBO Films,6.8
tt0380687,halloween|psychopath|stalker|disguise,2004,0,0,Horror|Romance|Comedy,Intrinsic Value Films|Satan's Little Company LLC,5.2
tt0381442,dream|narkolepsy|group therapy|therapist|comic book,2004,950406.411,950406.411,Comedy,StudioCanal|M6 Films|Les Productions du Trésor|TF1 Films Production,5.8
tt0437806,wilderness|log cabin|hermit,2004,0,0,Documentary|History,Bob Swerer Productions,7.5
tt0325596,infidelity|amnesia|paranoia|nightmare|time,2004,10159119.52,0,Thriller|Mystery|Science Fiction,Miramax Films|Dimension Films|MDP Worldwide|RCD Productions Ltd.,5.8
tt0384488,sport|independent film,2004,0,0,Comedy|Drama,Alliance Atlantis Communications|Amaze Film + Television|Running Miracles Productions,6.3
tt0334965,competition|cheerleader|adversary|sport|high school,2004,0,0,Comedy,Universal Pictures,5.1
tt0068646,italy|love at first sight|loss of father|patriarch|organized crime,1972,31287365.59,1277913732,Drama|Crime,Paramount Pictures|Alfran Productions,8.3
tt0068473,strangeness|wound|wilderness|canoe|rafting,1972,10429121.86,240507830.4,Drama|Adventure|Thriller,Warner Bros.|Elmer Enterprises,7
tt0068408,circus|pet|human being|dystopia|insurrection,1972,9386209.676,50581241.03,Action|Science Fiction,Twentieth Century Fox Film Corporation|APJAC Productions,6.1
tt0068327,berlin|sex|entertainer|cabaret|gramophone,1972,31287365.59,0,Drama|Music|Romance,ABC Pictures|Bavaria Film|Allied Artists Pictures,6.9
tt0068611,london|rape|police|suspense|serial killer,1972,18250963.26,65703467.74,Crime|Drama|Mystery|Thriller,Universal Pictures,6.9
tt0068768,pistol|violence|mexican|gun violence|cowboy shirt,1972,0,33008170.7,Western,Universal Pictures|Malpaso Productions,6.2
tt0067756,space marine|sunlight|plants|space travel|saturn,1972,5214560.931,0,Adventure|Drama|Science Fiction,Universal Pictures|Trumbull/Gruskoff Productions,6.1
tt0069280,future|dresden|pilgrim|alien|optometrist,1972,16686594.98,0,Comedy|Drama|Fantasy|Science Fiction,Vanadas Productions,6
tt0069089,gay|trailer park|pop culture|drug dealer|heroin,1972,62574.73118,31287365.59,Comedy,Dreamland Productions,6.3
tt0068555,transsexuality|perversity|sperm|orgasm|sodomy,1972,10429121.86,93947041.96,Comedy,United Artists,6.5
tt0068713,monk|monster|expedition|russia|cossack,1972,1564368.279,0,Horror,Granada Films|Benmar Productions,6.6
tt0068833,rape|gun|birthday|concert|death of a child,1972,469310.4838,0,Horror|Thriller,Lobster Enterprises|Sean S. Cunningham Films|The Night Co.,6.1
tt0069495,san francisco|chaos,1972,0,0,Comedy|Romance,Saticoy Productions|Warner Bros.,7.3
tt0068762,loss of son|rocky mountains|cabin|survival|snow,1972,0,0,Action|Drama|Western,Warner Bros.|Sanford Productions (III),7
tt0066907,rape|posse|dead horse|canteen|carcass,1972,0,0,Action|Adventure|Western,Scimitar Films,6.6
tt0069113,life and death|prostitute|new year's eve|sea|brother sister relationship,1972,26072804.66,440959531.4,Action|Adventure,Twentieth Century Fox Film Corporation|Kent Productions,7.7
tt0068931,map|hitman|professional hit|lock pick|exploding motorcycle,1972,0,0,Action|Crime|Thriller,Chartoff-Winkler Productions|Carlino Productions,6.5
tt0069281,upper class|robbery|infidelity|rival in love|author,1972,0,0,Thriller|Mystery,Palomar Pictures,7.1
tt0068421,boy|beef|cattle drive|rancher|cattle,1972,0,39109206.99,Action|Adventure|Drama|Western,Warner Bros.,6.6
tt0068638,on the run,1972,17480532.74,306783033.1,Action|Crime|Thriller,First Artists,7.2
tt0069031,robbery|invention|college|student|invisible,1972,0,0,Comedy|Family,Walt Disney Productions,7.6
tt0069341,santa claus|anthology film|crypt keeper|monkeys paw|jingle bells,1972,0,0,Horror,Amicus Productions|Metromedia Producers Corporation,8
tt0069097,date|hallucination|idol|advice|make a match,1972,0,0,Comedy|Drama|Romance,Paramount Pictures,7.2
tt0068309,depression|labor organizer,1972,3128736.559,0,Crime|Drama|Romance|Thriller,American International Pictures (AIP),5.8
tt0068240,italy|loss of mother|loss of father|island,1972,0,0,Comedy|Drama|Romance,The Mirisch Corporation,6.5
tt0068612,new york|male nudity|neo-nazi|sex|cat,1972,4432376.792,0,Animation|Comedy|Drama,Film Roman|Starz Media|Anchor Bay Films,6.3
tt0068334,politics,1972,0,0,Comedy|Drama,Warner Bros.|Redford-Ritchie Productions,6.7
tt0068168,suspense|blaxploitation,1972,0,0,Action|Crime|Drama|Thriller,Film Guarantors,5.9
tt0068853,judge|outlaw|lawyer,1972,0,0,Action|Comedy|Western,First Artists|National General Pictures,6
tt0069050,twin brothers,1972,0,0,Drama|Horror|Mystery,Twentieth Century Fox Film Corporation|Benchmark|Rem,5.3
tt0068230,asylum|insane asylum|psychiatrist|anthology film|mental asylum,1972,0,0,Horror|Thriller|Mystery,Amicus Productions,5.7
tt0068284,vampire|blaxploitation|campy,1972,2607280.466,0,Horror|Thriller,American International Pictures (AIP)|Power Productions,6.1
tt0068339,1970s|gang of thieves|comedy|carry on|hospital,1972,0,0,Comedy,The Rank Organisation,5.8
tt0069005,rabbit|dead family|giant animal|mutant animal|pantyhose,1972,0,0,Horror|Science Fiction,A.C. Lyles Productions,5.7
tt0068503,egypt|organ|immortality|sequel|murder,1972,391092.0699,0,Comedy|Horror,American International Pictures (AIP),6.2
tt0068575,transporter|boxer|boxing match|sport|gritty,1972,0,0,Drama,Columbia Pictures Corporation|Rastar Pictures,5.9
tt0080684,rebel|asteroid|space battle|snow storm|space colony,1980,47628661.55,1424626188,Adventure|Action|Science Fiction,Lucasfilm|Twentieth Century Fox Film Corporation,8
tt0081505,hotel|isolation|hotelier|colorado|maze,1980,50274698.31,116471589.4,Horror|Thriller,Warner Bros.|Peregrine,7.9
tt0080339,chicago|alcohol|cataclysm|guitar|medicine,1980,9261128.635,220821131.4,Comedy|Romance,Paramount Pictures,7
