imdb_id,keywords,release_year,budget_adj,revenue_adj,genres,production_companies,vote_average,on_novel,producer
tt1591479,submarine|navy|scuba diving|heroism|navy seal,2012,11396931.38,77188344.74,Action|Thriller|War,Relativity Media|Bandito Brothers,6.3,not based on novel,Neither
tt0837562,witch|magic|mummy|dracula|skeleton,2012,80728263.91,340365179.5,Animation|Comedy|Family|Fantasy,Columbia Pictures|Sony Pictures Animation,6.7,not based on novel,Neither
tt1922777,drowning|pennsylvania|child murderer|car set on fire|murder,2012,2849232.844,73806944.53,Horror|Thriller|Mystery,Alliance Films|Blumhouse Productions|IM Global|Automatik Entertainment|Possessed Pictures,6.7,not based on novel,Neither
tt1855199,los angeles|bullet proof vest|u.s. marine|medal of valor|police sergeant,2012,6648209.969,45707757.99,Crime|Drama|Thriller,Emmett/Furla Films|Exclusive Media Group|Hedge Fund Film Partners|Crave Films|Knightsbridge Entertainment,7.1,not based on novel,Neither
tt0443272,u.s. president|speech|death of a child|battlefield|title spoken by character,2012,61733378.29,261458379.8,Drama|War,DreamWorks|Amblin Entertainment|Twentieth Century Fox Film Corporation|Dune Entertainment|The Kennedy/Marshall Company,6.6,not based on novel,Neither
tt1586265,based on novel|adoption|pregnant|miscarriage|expectant father,2012,37989771.25,75694619.22,Romance|Comedy|Drama,Alcon Entertainment|Lionsgate|Phoenix Pictures|What to Expect Productions,5.7,based on novel,Neither
tt1645170,kurdish,2012,61733378.29,170364685.7,Comedy,Paramount Pictures,5.9,not based on novel,Paramount Pictures
tt1034314,charlie chaplin,2012,7123082.11,7726199.171,Action|Comedy|Science Fiction,Blind Spot Pictures Oy|27 Films Production|New Holland Pictures,5.5,not based on novel,Neither
tt1327194,based on novel|wife husband relationship|photo|kennel|playing chess,2012,23743607.03,94363873.63,Drama|Romance,Village Roadshow Pictures|DiNovi Pictures|Warner Bros.|Langley Park Production,6.8,based on novel,Neither
tt1636826,vandalism|swimming pool|party|teen movie|teenager,2012,11396931.38,94974428.14,Comedy|Crime,Silver Pictures|Green Hat Films,6.5,not based on novel,Neither
tt1524137,head wound|criminal|security guard|contraband,2012,23743607.03,59928864.15,Thriller|Action|Drama|Crime,Universal Pictures|StudioCanal|Relativity Media|Leverage Management|Closest to the Hole Productions,6.1,not based on novel,Universal Picures
tt1277953,madagascar|3d,2012,137712920.8,709384208.6,Animation|Family,DreamWorks Animation,6.4,not based on novel,Neither
tt1212450,based on novel|prohibition|brother|bootlegging|1930s,2012,24693351.32,50979024.9,Crime|Drama,The Weinstein Company|Benaroya Pictures|Yucaipa Films|Annapurna Pictures|Pie Films Inc.,6.7,based on novel,Neither
tt1486192,poison|blackmail|masked ball|historical figure|buried alive,2012,24693351.32,28167279.41,Thriller,Relativity Media,6,not based on novel,Neither
tt1336608,musical|rocker|teen|young love|rock sta,2012,71230821.1,56432487.9,Comedy|Drama|Music|Romance,New Line Cinema|Corner Store Entertainment,5.9,not based on novel,Neither
tt1656186,taxi driver|thief|fbi agent,2012,33241049.85,2000690.464,Action|Crime|Drama|Thriller,Saturn Films|Nu Image Films|Millennium Films,5.1,not based on novel,Neither
tt1298649,usa|sterility|castration|marriage|friendship,2012,64582611.13,64837011.53,Comedy,Ingenious Film Partners|Ingenious Media|Twentieth Century Fox Film Corporation|Dune Entertainment|21 Laps Entertainment,5.3,not based on novel,Neither
tt1430626,stop motion animation|rivalry|pirate|aftercreditsstinger|duringcreditsstinger,2012,56984656.88,112391181.6,Animation|Adventure|Family|Comedy,Columbia Pictures|Aardman Animations|Sony Pictures Animation,6.4,not based on novel,Neither
tt1560747,post traumatic stress  disorder|sexual obsession|postwar period|drifter|alcoholic,2012,30391817,26837930.89,Drama,Ghoulardi Film Company|The Weinstein Company|Annapurna Pictures,6.8,not based on novel,Neither
tt1195478,sex|san francisco|restaurant|frustration|chase,2012,28492328.44,51200477.72,Comedy,Universal Pictures|Dentsu|Relativity Media|Apatow Productions|Stoller Global Solutions,5.6,not based on novel,Universal Picures
tt1758830,family relationships|claim in title|singing in a car|duringcreditsstinger|real life mother and daughter playing mother and daughter,2012,33241049.85,83633328.43,Comedy,Apatow Productions,5.5,not based on novel,Neither
tt1592525,u.s. president|anti hero|dementia|future|space,2012,18994885.63,30585593.33,Action|Thriller|Science Fiction,Canal+|EuropaCorp|Ciné+,5.8,not based on novel,Neither
tt1655460,hippie|commune|nudism|nude protest|aftercreditsstinger,2012,33241049.85,22945759.15,Comedy,Relativity Media|Apatow Productions|A Hot Dog,5.2,not based on novel,Neither
tt1596365,london|secret|remake|revenge|lawyer,2012,16145652.78,121311536.1,Drama|Horror|Thriller,Hammer Film Productions|UK Film Council|Alliance Films|Film i Väst|Talisman Productions,6.1,not based on novel,Neither
tt1142977,shyness|stop motion animation|retro|animal death|animal lover,2012,37040026.97,77395675.81,Animation|Comedy|Family,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions,6.5,not based on novel,Neither
tt1232200,deadbeat dad|cheating fiancée|teacher student sex|brother sister incest,2012,66482099.69,55140602.04,Comedy,Columbia Pictures|Happy Madison Productions|Relativity Media,5.6,not based on novel,Neither
tt1599348,cia|stabbed in the stomach|character says i love you|safe house|rogue agent,2012,80728263.91,197619185.8,Action|Thriller|Crime|Mystery,Universal Pictures|Dentsu|Relativity Media|Bluegrass Films,6.2,not based on novel,Universal Picures
tt1615065,widow|american abroad|eye gouging|dea agent|shot in the shoulder,2012,42738492.66,44637981.22,Crime|Drama|Thriller,Ixtlan|Relativity Media|Onda Entertainment,6.2,not based on novel,Neither
tt0857190,british|based on tv series,2012,3543021.042,5977843.416,Action|Drama|Crime,Vertigo Films|Exponential Films|Embargo Films,5.7,not based on novel,Neither
tt1907668,confession|f word|hangover|syringe|denial,2012,29442072.72,153642388,Drama,Paramount Pictures|Parkes/MacDonald Productions|ImageMovers,6.4,not based on novel,Paramount Pictures
tt1568338,rooftop|diamond heist|cheering crowd,2012,39889259.82,43898309.93,Action|Thriller|Crime,Summit Entertainment|Di Bonaventura Picture,6.2,not based on novel,Neither
tt1931533,suicide|alcohol|sex|screenwriter|underworld,2012,14246164.22,18446181.32,Comedy|Crime|Thriller,Blueprint Pictures|CBS Films|British Film Institute (BFI)|Film4,6.6,not based on novel,Neither
tt1430615,whale|alaska|aftercreditsstinger|duringcreditsstinger|greenpeace,2012,37989771.25,23476933.09,Adventure|Drama|Romance,Universal Pictures|Anonymous Content|Working Title Films,6.5,not based on novel,Universal Picures
tt1440732,adultery|journalist|based on novel|newspaper|unfaithfulness,2012,8547698.532,7885974.651,Drama,Rai Cinema|Redwave Films|Protagonist Pictures,5.1,based on novel,Neither
tt2103217,murder|gore|serial killer|one word title,2012,5698465.688,29519.00201,Horror|Crime|Mystery|Thriller,La Petite Reine|Studio 37|Canal+|Ciné+,5.8,not based on novel,Neither
tt1433811,technology|relationship problems|internet|cell phone,2012,9497442.814,3255768.984,Drama|Thriller,Lionsgate|Liddell Entertainment|LD Entertainment|Wonderful Films PLC|Exclusive Media Group,6.7,not based on novel,Neither
tt1716777,duringcreditsstinger,2012,15195908.5,11809859.3,Drama,DreamWorks SKG|Touchstone Pictures,6.6,not based on novel,Neither
tt1714203,sequel|breast|water park|piranha|duringcreditsstinger,2012,4748721.407,8066869.595,Horror|Thriller|Comedy,Dimension Films|Mark Canton Productions|Intellectual Properties Worldwide,4.2,not based on novel,Neither
tt0938330,another dimension|based on video game|mall|occult ritual|female lead,2012,18994885.63,49674281.4,Thriller|Horror|Mystery,Davis-Films|Konami Corporation Ltd.,5.1,not based on novel,Neither
tt1764234,poker|gambling|robbery|based on novel|hitman,2012,14246164.22,36024242.22,Crime|Thriller,Plan B Entertainment|1984 Private Defense Contractors|Annapurna Pictures|Inferno Entertainment|Chockstone Pictures,5.7,based on novel,Neither
tt1366365,spying|government|kidnapping,2012,18994885.63,16016091.52,Action|Thriller,Summit Entertainment|Intrepid Pictures|Film Rites|Galavis Film|Picture Machine,4.8,not based on novel,Neither
tt1764183,coverup|hedge fund,2012,11396931.38,33701729.01,Drama|Thriller,Lionsgate|Artina Films|Lucky Monkey Pictures|Green Room Films|Treehouse Pictures,5.9,not based on novel,Neither
tt1491044,hitman|ice cream truck|contract killer,2012,18994885.63,1870229.791,Thriller|Crime|Drama,Bleiberg Entertainment|Millennium Films,6.4,not based on novel,Neither
tt1234719,brother brother relationship|invasion|remake|guerilla warfare|north korean,2012,61733378.29,42554985.92,War|Action|Thriller|Science Fiction,Contrafilm|FilmDistrict,5.3,not based on novel,Neither
tt1748179,psychic|color in title|fake psychic,2012,13296419.94,12870150.01,Thriller,First Generation Films|Antena 3 Films|Televisió de Catalunya TV3|Canal+ España|Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),6.1,not based on novel,Neither
tt0383010,duringcreditsstinger,2012,28492328.44,52064317.63,Comedy,Wessler Entertainment,4.9,not based on novel,Neither
tt1535438,renewing wedding vows|marriage counselling,2012,28492328.44,108537774.7,Drama|Comedy|Romance,Columbia Pictures|Mandate Pictures|Escape Artists|Management 360|Metro-Goldwyn-Mayer (MGM),5.6,not based on novel,Neither
tt1258972,blacksmith|brothel|femme fatale|stabbed to death|crushed to death,2012,14246164.22,14824126.35,Action,Arcade Pictures|Iron Fists,5.1,not based on novel,Neither
tt0763831,liar|literary agent,2012,37989771.25,20936426.02,Drama|Comedy,Paramount Pictures|DreamWorks SKG|Saturn Films|Varsity Pictures,5.8,not based on novel,Paramount Pictures
tt1859650,rome|expatriate|episodic,2012,16145652.78,69563906.87,Romance|Comedy,Gravier Productions|Medusa Film|Mediapro|Perdido Productions,5.5,not based on novel,Neither
tt1945062,pornography,2012,2374360.703,2852.082077,Drama,Gordon Bijelonic / Datari Turner Films|Enderby Entertainment,4.4,not based on novel,Neither
tt1712170,ex military,2012,42738492.66,28827808.51,Action|Thriller|Crime|Mystery,Summit Entertainment,5.2,not based on novel,Neither
tt1598828,bounty hunter|based on novel|framed|money in title|bail jumper,2012,37989771.25,35039600.54,Action|Comedy|Thriller|Crime|Romance,Lakeshore Entertainment|Sidney Kimmel Entertainment,5.2,based on novel,Neither
tt1441951,musician|concert|retired,2012,10447187.09,56529062.65,Drama|Comedy|Romance,Headline Pictures,6.2,not based on novel,Neither
tt1132449,female nudity|gambling|money|las vegas nevada|topless sunbathing,2012,25025761.81,1497449.462,Drama|Comedy,Likely Story|Random Films|Focus Features,4.9,not based on novel,Neither
tt1623288,medium|stop motion animation|curse|jock|ghost,2012,56984656.88,101755031.5,Family|Animation|Adventure|Comedy,Focus Features|Laika Entertainment,6.6,not based on novel,Neither
tt2023453,best friend|sweet sixteen|duringcreditsstinger,2012,20894374.19,73236848.18,Comedy|Family,Fox 2000 Pictures,5.9,not based on novel,Neither
tt1566501,duringcreditsstinger,2012,11396931.38,9139242.959,Drama,Dos Corazones,6.8,not based on novel,Neither
tt0485985,world war ii|fighter pilot|fighter plane,2012,55085168.32,47834228.78,Drama|Action|Adventure|History|War,Twentieth Century Fox Film Corporation|Lucasfilm Ltd.|Partnership Pictures,6.1,not based on novel,Neither
tt1663143,halloween|friends|trick or treating|boyfriend girlfriend relationship,2012,13296419.94,10843574.27,Comedy,Paramount Pictures|Nickelodeon Movies|Anonymous Content|Fake Empire,5.4,not based on novel,Paramount Pictures
tt1731697,witch|coven|salem massachusetts|satanic,2012,1424616.422,1107289.762,Horror|Thriller,Alliance Films|Blumhouse Productions|Automatik Entertainment,4.7,not based on novel,Neither
tt1547234,new york|dirty cop|bicycle courier|duringcreditsstinger|race against the clock,2012,33241049.85,29521470.39,Crime|Action|Thriller,Pariah Entertainment Group,6.1,not based on novel,Neither
tt1920849,female friendship|wedding|woman director|bachelorette party,2012,2849232.844,11347500.99,Comedy|Romance,Gary Sanchez Productions|BCDF Pictures,5.3,not based on novel,Neither
tt1694020,inventor|road trip|woman director,2012,37989771.25,39759834.36,Comedy,Paramount Pictures|Skydance Productions,5.3,not based on novel,Paramount Pictures
tt1866249,cat|virgin|wheelchair|graduation|sexual arousal,2012,949744.2814,8679084.257,Drama|Romance|Comedy,Rhino Films|Such Much Films,6.3,not based on novel,Neither
tt1307068,asteroid|road trip|end of the world|woman director,2012,9497442.814,9152010.371,Drama|Comedy|Romance|Science Fiction,Mandate Pictures|Indian Paintbrush|Anonymous Content|Focus Features,6.2,not based on novel,Neither
tt1840417,plagiarized book|stolen novel|plagiarized novel|aspiring writer,2012,5698465.688,12566504.42,Drama|Thriller,Serenade Films|CBS Films|Also Known As Pictures,6.3,not based on novel,Neither
tt2109184,garage|poltergeist|webcam|imaginary friend|broken neck,2012,4748721.407,135640571.2,Horror,Paramount Pictures|Blumhouse Productions|Room 101|Solana Films,5.3,not based on novel,Paramount Pictures
tt0337692,male nudity|female nudity|based on novel|cemetery|funeral,2012,23743607.03,8342855.786,Adventure|Drama,American Zoetrope|France 2 Cinéma|VideoFilmes|Vanguard Films|Canal+,5.6,based on novel,Neither
tt1659343,gore|graphic violence|extreme blood|slow motion action scene|ultra slow motion,2012,10922059.24,1331833.054,Thriller|Action|Science Fiction|Horror|Mystery,Signature Pictures|Foresight Unlimited|Baumgarten Management and Productions (BMP),5.1,not based on novel,Neither
tt1852770,dracula|gothic horror|evil|bite mark|3d,2012,5318567.976,7729.968706,Horror|Romance|Thriller,Enrique Cerezo Producciones Cinematográficas S.A.|Film Export Group,3.3,not based on novel,Neither
tt1996264,best friend,2012,807282.6391,1181444.846,Comedy,AdScott Pictures,5.8,not based on novel,Neither
tt1560985,rome|exorcism|death|demonic possession|found footage,2012,949744.2814,96644543.96,Thriller|Horror,Room 101|Prototype,4.5,not based on novel,Neither
tt1507563,suspense|shark|diver|diver instructor,2012,23743607.03,410549.7595,Thriller|Adventure|Drama,Social Capital|Film Afrika Worldwide|Lipsync Productions|Procinvest Sas|Cinedigm,4.9,not based on novel,Neither
tt1621045,advice|love|relationship|ensemble cast|duringcreditsstinger,2012,11396931.38,91242414.63,Comedy|Romance,Rainforest Films|Screen Gems|Studio Mir,6.6,not based on novel,Neither
tt2097307,witness protection|getaway driver|duringcreditsstinger,2012,1899488.563,13676317.65,Action|Comedy|Romance,Primate Pictures|Kim and Jim Productions|Panay Films|Exclusive Media Group,5.4,not based on novel,Neither
tt1667310,murder|on the run|fugitive|crime|family,2012,11396931.38,63016.48281,Crime|Drama|Thriller,StudioCanal|Mutual Film Company|2929 Productions|Magnolia Pictures|Madhouse Entertainment,5.5,not based on novel,Neither
tt1603257,atm|hooded figure|duringcreditsstinger,2012,2849232.844,2858.730287,Horror|Thriller,Buffalo Gal Pictures|The Safran Company|Gold Circle Films,5.5,not based on novel,Neither
tt2125435,refugee camp|hurricane|fantasy|flooding|global warming,2012,1709539.706,20046961.06,Drama|Fantasy,Journeyman Pictures|Court 13 Pictures|Cinereach,6.6,not based on novel,Neither
tt1925431,firemen|witness protection|murder|u.s. marshal,2012,18994885.63,4403174.995,Action|Crime|Drama|Thriller,Industry Entertainment|Grindstone Entertainment Group|Cheetah Vision|Mandalay Vision|Paradox Entertainment,5.7,not based on novel,Neither
tt1862079,time travel,2012,712308.211,3806377.533,Comedy|Romance|Science Fiction|Drama,Duplass Brothers Productions|Big Beach Films,6.7,not based on novel,Neither
tt1867093,prison|sex|revenge|incest|grifter,2012,11396931.38,2394.305333,Thriller,Quickfire Films|H2O Motion Pictures|2262730 Ontario|Middle Child Films Inc.,4.7,not based on novel,Neither
tt1433822,experiment|supernatural|paranormal|haunting|disappearance,2012,16145652.78,9143655.471,Horror|Thriller,StudioCanal|Dark Castle Entertainment|Warner Bros.|Studio Babelsberg Motion Pictures,4.4,not based on novel,Neither
tt1602472,photographer|photo exhibition|rudeness|reference to barack obama|pregnancy test,2012,7597954.251,1570679.495,Comedy,Senator Film Produktion|Tempête Sous Un Crâne Productions|Focus Films,5.3,not based on novel,Neither
tt1990314,friendship|robot|senior citizen|cat thief,2012,2374360.703,3157935.826,Science Fiction|Comedy|Drama|Crime,Samuel Goldwyn Films|Stage 6 Films|Park Pictures|TBB|Dog Run Pictures,6.7,not based on novel,Neither
tt1480656,taxi|sex|bookshop|taxi driver|nudity,2012,19469757.77,5758827.636,Drama,France 2 Cinéma|Téléfilm Canada|Rai Cinema|Prospero Pictures|Alfama Films,4.8,not based on novel,Neither
tt1855325,mutant|dystopia|sequel|conspiracy|tokyo japan,2012,61733378.29,228089879.1,Action|Horror|Science Fiction,Davis-Films,5.6,not based on novel,Neither
tt2258337,reincarnation|afterlife,2012,5688968.245,18472526.27,Science Fiction|Romance,Varahi Chalana Chitram|Suresh Productions,6.6,not based on novel,Neither
tt1876451,soong sisters|duringcreditsstinger,2012,13296419.94,23399295.29,Drama|Music,TriStar Pictures|Phoenix Pictures|Stage 6 Films|Akil Production Company,5.9,not based on novel,Neither
tt2181931,classroom|housewife|speech|foreign language|wedding,2012,2697273.759,11036028.55,Drama,Eros International,7.1,not based on novel,Neither
tt1230215,new jersey|rock band|country club,2012,18994885.63,580096.2091,Drama,Paramount Vantage,5.4,not based on novel,Neither
tt2126362,slapstick|teen angst|slaughter|black comedy|supernatural being,2012,94974.42814,90225.70673,Horror,Bórd Scannán na hÉireann|Irish Film Board|Fantastic Films|MPI Media Group|Tailored Films,5.2,not based on novel,Neither
tt0249516,supermarket|fight|product placement|computer animation|food,2012,61733378.29,70001.852,Animation|Action|Comedy|Family,Threshold Entertainment|Lions Gate Family Entertainment,2.2,not based on novel,Neither
tt2215719,woman director,2012,11396931.38,31082239.31,Documentary|Music,Paramount Pictures|Imagine Entertainment|MTV Films|Insurge Pictures,6.5,not based on novel,Paramount Pictures
tt0167260,elves|orcs|middle-earth (tolkien)|based on novel|suspicion,2003,111423148.6,1326278010,Adventure|Fantasy|Action,WingNut Films|New Line Cinema,7.9,based on novel,Neither
tt0320691,budapest|subway|love of one's life|bite|descendant,2003,26077758.19,113448272.6,Fantasy|Action|Thriller,Lakeshore Entertainment|Laurinfilm|Subterranean Productions LLC|Subterranean Productions UK Ltd.|Underworld Produktions GmbH,6.5,not based on novel,Neither
tt0325980,exotic island|east india trading company|gold|marriage proposal|mutiny,2003,165949370.3,776419286.7,Adventure|Fantasy|Action,Walt Disney Pictures|Jerry Bruckheimer Films,7.3,not based on novel,Neither
tt0266697,japan|coma|martial arts|kung fu|underworld,2003,35560579.34,214488375.7,Action|Crime,Miramax Films|A Band Apart|Super Cool ManChu,7.6,not based on novel,Neither
tt0242653,saving the world|artificial intelligence|man vs machine|flying|philosophy,2003,177802896.7,503760899.9,Adventure|Action|Thriller|Science Fiction,Village Roadshow Pictures|NPV Entertainment|Silver Pictures|Warner Bros.,6.4,not based on novel,Neither
tt0234215,saving the world|artificial intelligence|man vs machine|martial arts|kung fu,2003,177802896.7,875501109,Adventure|Action|Thriller|Science Fiction,Village Roadshow Pictures|NPV Entertainment|Heineken Branded Entertainment|Silver Pictures|Warner Bros.,6.6,not based on novel,Neither
tt0266543,predator|harbor|animation|seagull|underwater,2003,111423148.6,1024886690,Animation|Family,Walt Disney Pictures|Pixar Animation Studios|Disney Enterprises,7.4,not based on novel,Neither
tt0315327,christianity|moon|responsability|moses|street gang,2003,94828211.58,574389691.6,Fantasy|Comedy,Universal Pictures|Spyglass Entertainment|Shady Acres Entertainment|Pit Bull Productions,6.3,not based on novel,Universal Picures
tt0314331,london|male nudity|female nudity|love at first sight|u.s. president,2003,47414105.79,290330516.6,Comedy|Romance|Drama,DNA Films,6.9,not based on novel,Neither
tt0319343,holiday|elves|santa claus|looking for  birth parents|north pole,2003,37931284.63,205538391.9,Romance|Comedy|Family|Fantasy,New Line Cinema|Gold/Miller Productions|Guy Walks into a Bar Productions,6.5,not based on novel,Neither
tt0181852,saving the world|artificial intelligence|man vs machine|cyborg|killer robot,2003,237070529,515628400.5,Action|Thriller|Science Fiction,Columbia Pictures|Intermedia Films|Warner Bros.|C-2 Pictures|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,5.8,not based on novel,Neither
tt0309987,paris|love triangle|male nudity|female nudity|bathroom,2003,17780289.67,17923912.92,Drama|Romance,Peninsula Films|Recorded Picture Company (RPC)|Fiction Films,7.1,not based on novel,Neither
tt0319061,circus|father-son relationship|witch|fish|fishing,2003,82974685.13,145702426.9,Adventure|Fantasy|Drama,The Zanuck Company|Columbia Pictures Corporation|Jinks/Cohen Company|Tim Burton Productions,7.4,not based on novel,Neither
tt0287978,blindness and impaired vision|superhero|voice over narration|daredevil|hazardous waste,2003,92457506.29,212391152.6,Fantasy|Action|Crime|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures|Marvel Enterprises,4.9,not based on novel,Neither
tt0328828,handcuffs|sister sister relationship|spanner|blow job|stag night,2003,65194395.46,274348924.9,Comedy|Romance,Universal Pictures|Zide-Perry Productions|LivePlanet|Loumolo & Co.,6,not based on novel,Universal Picures
tt0311429,saving the world|men|captain nemo|allan quatermain,2003,92457506.29,212492483.7,Fantasy|Action|Thriller|Science Fiction,Twentieth Century Fox Film Corporation|JD Productions|International Production Company|Angry Films|Mediastream Dritte Film GmbH & Co. Beteiligungs KG,5.6,not based on novel,Neither
tt0317740,venice|california|train station|helicopter|austria,2003,71121158.69,208705242.9,Thriller|Action|Crime,Paramount Pictures|De Line Pictures|Working Title Films,6.6,not based on novel,Paramount Pictures
tt0283426,river|musical|tiger|village|feral child,2003,23707052.9,160828646.8,Family|Animation|Adventure,Walt Disney Pictures|Walt Disney Television Animation|Walt Disney Animation Australia|DisneyToon Studios,5.6,not based on novel,Neither
tt0335266,upper class|hotel room|age difference|commercial|karaoke,2003,4741410.579,141914989.4,Drama,American Zoetrope,7.3,not based on novel,Neither
tt0307987,holiday|elves|christmas party|safe|little people,2003,27263110.83,90666306.87,Drama|Comedy|Crime,Columbia Pictures|Dimension Films (US version),6.2,not based on novel,Neither
tt0274166,spy|hero|queen|intelligence|coronation,2003,47414105.79,190347505.1,Adventure|Action|Comedy,Universal Pictures|StudioCanal,6,not based on novel,Universal Picures
tt0328880,grizzly bear|chase|transformation|friendship|eskimo,2003,118535264.5,296.3381612,Animation|Adventure|Family|Fantasy,Walt Disney Pictures|Walt Disney Feature Animation,6.8,not based on novel,Neither
tt0316396,flying|liberation|fairy|peter pan|pirate gang,2003,118535264.5,144583401.9,Adventure|Fantasy|Family,Columbia Pictures|Universal Pictures|Revolution Studios|Quinta Communications,6.7,not based on novel,Universal Picures
tt0306047,horror spoof,2003,56896926.95,261575581.4,Comedy,Dimension Films|Brad Grey Pictures,5.6,not based on novel,Neither
tt0322589,new york|dancing|hip-hop|dream|dance,2003,21336347.61,74258506.21,Music,Universal Pictures|Marc Platt Productions|NuAmerica Entertainment,6,not based on novel,Universal Picures
tt0266465,repayment|arbitrary law|cop|loss of wife,2003,42672695.21,52571487.43,Action|Drama,"New Line Cinema|Newman/Tooley Films|Joseph Nittolo Entertainment|""DIA"" Productions GmbH & Co. KG",5.7,not based on novel,Neither
tt0332379,rock and roll|rock|high school|music band,2003,41487342.57,155616590.8,Comedy|Music,Paramount Pictures,6.6,not based on novel,Paramount Pictures
tt0325710,japan|suicide|civil war|indian|war crimes,2003,165949370.3,541420466.2,Drama|Action|War|History,"Cruise/Wagner Productions|Warner Bros.|Radar Pictures|Bedford Falls Company, The",7.1,not based on novel,Neither
tt0172156,miami|ku klux klan|cuba|undercover|mexican standoff,2003,154095843.8,324003765.6,Adventure|Action|Comedy|Thriller|Crime,Columbia Pictures Corporation|Don Simpson/Jerry Bruckheimer Films,6.3,not based on novel,Neither
tt0325703,riddle|treasure|medaillon|kenia|alexander the great,2003,112608501.3,185514075.6,Action|Adventure|Fantasy|Thriller,Paramount Pictures|Toho-Towa|Mutual Film Company|Lawrence Gordon Productions|British Broadcasting Corporation (BBC),5.5,not based on novel,Paramount Pictures
tt0295700,life and death|death of a friend|parts of dead body,2003,14935443.32,33961034.85,Horror|Thriller,Summit Entertainment|Newmarket Capital Group|Regency Enterprises|Constantin Film Produktion|Stan Winston Studio,5.9,not based on novel,Neither
tt0309698,weather|multiple character|scream|convict|psychopathy,2003,35560579.34,106989379.7,Mystery|Thriller,Konrad Pictures|Columbia Pictures Corporation,7,not based on novel,Neither
tt0311113,naturalist|frigate|self surgery|sea battle|weevil,2003,177802896.7,251307931.1,Adventure,Universal Pictures|Twentieth Century Fox Film Corporation|Samuel Goldwyn Films|Miramax,6.6,not based on novel,Universal Picures
tt0327056,child abuse|sexual abuse|loss of child|repayment|suppressed past,2003,29633816.12,185889396.2,Thriller|Crime|Drama|Mystery,Village Roadshow Pictures|Malpaso Productions|NPV Entertainment|Warner Bros.,7.4,not based on novel,Neither
tt0305224,penalty|nudity|therapist|psychology|aggression,2003,88901448.36,232027829,Comedy,Columbia Pictures|Revolution Studios|Happy Madison Productions,5.9,not based on novel,Neither
tt0298814,magnetic field|center of the earth|disaster film,2003,71121158.69,87962965.55,Action|Thriller|Adventure|Science Fiction,Paramount Pictures|David Foster Productions|Horsepower Films|LivePlanet|Core Productions,5.3,not based on novel,Paramount Pictures
tt0286716,san francisco|monster|mutation|berkeley|transformation,2003,162393312.3,290838693.9,Action|Science Fiction,Universal Pictures|Good Machine|Valhalla Motion Pictures|Marvel Enterprises,5.2,not based on novel,Universal Picures
tt0285823,corruption|cia,2003,34375226.7,116384539.3,Action,Columbia Pictures Corporation|Dimension Films|Troublemaker Studios,6.1,not based on novel,Neither
tt0302886,sex doll|streaking|mouth to mouth resuscitation,2003,28448463.47,103191288.2,Comedy,DreamWorks SKG|The Montecito Picture Company,6.6,not based on novel,Neither
tt0251127,new york|bet|journalist|therapist|advertising expert,2003,59267632.24,210247706.7,Comedy|Romance,Paramount Pictures,6.2,not based on novel,Paramount Pictures
tt0300471,london|indian territory|emperor|revenge|murder,2003,59267632.24,104694478.9,Action|Adventure|Comedy|Western,Spyglass Entertainment|Touchstone Pictures|Birnbaum / Barber Productions|Jackie Chan Films Limited|All Knight Productions,5.9,not based on novel,Neither
tt0257076,liberation|transport of prisoners|special unit|weapon|los angeles,2003,94828211.58,138263498.7,Action|Thriller|Crime,Original Film|Columbia Pictures Corporation|Camelot Pictures|Chris Lee Productions|Illusion Entertainment,5.8,not based on novel,Neither
tt0314353,us army|nigeria|president,2003,82974685.13,101504660.6,Action|Drama|War,Columbia Pictures|Revolution Studios|Cheyenne Enterprises|Michael Lobell Productions,6.4,not based on novel,Neither
tt0333780,washington d.c.|boston|chambers of a barrister|tierversuch|lawyer,2003,53340869.02,148068138.3,Comedy,Type A Films|Marc Platt Productions|Metro-Goldwyn-Mayer (MGM),5.2,not based on novel,Neither
tt0322330,single parent|brother sister relationship|mistake in person|bride|body exchange,2003,30819168.76,130661815.6,Comedy|Family|Fantasy,Walt Disney Pictures,6,not based on novel,Neither
tt0165982,prince|water monster,2003,71121158.69,31160929.64,Family|Animation|Adventure,DreamWorks Animation,6.3,not based on novel,Neither
tt0300556,professor|time travel|hundred years' war|excavation|la roque,2003,94828211.58,23091545.5,Action|Adventure|Science Fiction,Paramount Pictures|Donners' Company|Mutual Film Company|Cobalt Media Group|Artists Production Group (APG),5.1,not based on novel,Paramount Pictures
tt0338337,prophecy|engineer|scientist|millionaire,2003,71121158.69,114113676.3,Action|Adventure|Mystery|Science Fiction|Thriller,Paramount Pictures|DreamWorks SKG|Davis Entertainment|Lion Rock Productions|Province of British Columbia Film Incentive BC,5.7,not based on novel,Paramount Pictures
tt0305357,robbery|secret identity|secret agent,2003,142242317.4,307214705.8,Action|Adventure|Comedy|Crime,Columbia Pictures Corporation|Wonderland Sound and Vision|Tall Trees Productions|Flower Films (II),5.3,not based on novel,Neither
